id,experiment,model,disease,variable,tag,score,ranking
3006,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,115
2997,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,116
2558,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,117
2534,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,118
3337,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,119
2492,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,120
2758,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,121
2382,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,122
3073,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,123
3097,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,124
2989,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,125
2545,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,126
3235,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,127
2783,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,128
3079,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,129
2698,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,130
3163,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,131
2711,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,132
2685,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,133
2789,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,134
3223,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,135
2790,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,136
2575,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,137
2969,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,138
3121,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,139
2345,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,140
3049,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,141
2527,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,142
3222,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,143
2564,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,144
2728,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,145
2364,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,146
2978,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,147
2348,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,148
2628,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,149
2398,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,150
2474,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,151
2438,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,152
2570,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,153
3177,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,154
3231,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,155
2840,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,156
2933,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,157
2658,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,158
3024,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,159
3243,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,160
2740,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,161
2426,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,162
2384,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,163
2709,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,164
2992,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,165
2593,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,166
3098,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,167
2792,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,168
2763,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,169
3325,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,170
2450,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,171
2914,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,172
2920,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,173
2889,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,174
2456,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,175
3169,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,176
3304,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,177
2695,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,178
3272,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,179
3201,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,180
2565,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,181
3059,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.75,182
3165,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.75,183
3061,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,184
3205,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,185
2566,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,186
2824,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,187
3240,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,188
3012,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,189
2643,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,190
2745,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,191
2410,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,192
3134,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,193
2366,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,194
2875,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,195
2369,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,196
2646,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.6875,197
3317,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,198
2660,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,199
2821,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,200
2851,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.6875,201
2702,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.625,202
3029,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.625,203
2541,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.625,204
3147,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.625,205
3248,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.625,206
2584,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.625,207
2533,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.625,208
3056,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.625,209
2925,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.625,210
2663,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.625,211
3307,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.625,212
2674,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.625,213
3255,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.625,214
2781,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.625,215
3287,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,216
2854,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,217
2963,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,218
2797,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.5625,219
2480,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,220
2523,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,221
2937,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,222
3139,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,223
2756,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,224
2605,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,225
2414,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,226
3035,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,227
2340,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,228
3036,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,229
2444,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,230
2930,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,231
2777,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.5625,232
2454,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,233
2549,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,234
2446,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,235
2802,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.5625,236
3068,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,237
2393,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,238
3095,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,239
3120,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,240
2866,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,241
2561,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.5625,242
2704,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,243
2820,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,244
2733,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,245
3183,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,246
2341,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,247
2379,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,248
3100,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,249
2633,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,250
2618,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,251
2964,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,252
3025,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,253
2404,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,254
3046,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,255
3236,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,256
2421,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,257
2967,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,258
2655,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,259
2837,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,260
2374,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,261
2588,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,262
2908,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,263
3338,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,264
2654,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,265
2996,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,266
2950,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,267
2747,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,268
2856,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,269
2636,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,270
2948,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,271
2452,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,272
3301,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,273
2531,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,274
2666,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,275
2899,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,276
2376,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,277
3216,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,278
2619,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,279
2512,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.5625,280
3009,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,281
3158,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,282
2515,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,283
2806,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,284
2886,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,285
2887,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,286
2706,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,287
3311,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,288
2699,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,289
3078,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,290
3308,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,291
3137,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,292
2891,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,293
2721,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,294
2551,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,295
2987,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,296
2576,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,297
3058,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,298
2940,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,299
2715,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,300
3007,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,301
2808,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,302
3318,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,303
2629,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,304
2540,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.5625,305
2705,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,306
3125,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.5625,307
2486,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,308
2469,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,309
2863,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,310
3237,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,311
2801,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,312
2735,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,313
3014,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,314
2608,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,315
3319,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,316
3082,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,317
3291,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,318
2775,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.5625,319
3140,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,320
2776,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,321
2449,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,322
2848,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,323
3099,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,324
3168,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,325
3181,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,326
3214,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,327
3149,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5625,328
2970,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,329
2744,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,330
2524,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,331
2395,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,332
2870,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,333
3113,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,334
3126,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,335
2896,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,336
3136,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,337
2349,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,338
3212,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,339
2391,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,340
2537,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,341
2644,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,342
2816,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,343
2754,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,344
3064,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,345
2761,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,346
2874,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,347
2468,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,348
2385,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,349
2460,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,350
2738,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,351
3250,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.5,352
2350,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,353
3264,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,354
2906,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,355
2441,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,356
2894,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,357
2388,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,358
2836,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,359
2712,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,360
2358,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,361
2671,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,362
2771,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,363
3173,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,1.0,0.5,364
2427,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,365
2804,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,366
2573,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,367
3107,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,368
2412,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,369
2574,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,370
2485,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,371
2828,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,372
3128,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,373
3334,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,374
2529,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,375
2974,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,376
2753,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,377
3333,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,378
3297,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,379
3193,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,380
3226,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,381
3282,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,382
2424,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,383
2673,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,384
2365,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,385
2525,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,386
3285,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,387
2557,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,388
2367,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,389
3288,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,390
2700,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,391
3092,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,392
2652,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,393
3336,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,394
2406,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,395
2768,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,396
3178,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,397
3332,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,398
3160,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,399
3038,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,400
2589,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,401
2912,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,402
2689,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,403
2855,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,404
2677,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,405
2794,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,406
2803,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,407
2720,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.5,408
