id,experiment,model,disease,variable,tag,score,ranking
3088,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.8999999999999999,70
3063,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.8999999999999999,71
2774,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.8999999999999999,72
3165,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.8999999999999999,73
2879,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.8500000000000001,74
2433,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.8500000000000001,75
3135,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.8500000000000001,76
2621,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.8500000000000001,77
2777,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.8500000000000001,78
3303,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.8500000000000001,79
2925,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.8500000000000001,80
2955,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.8500000000000001,81
3272,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.8500000000000001,82
2780,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.7749999999999999,83
3029,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.7749999999999999,84
2381,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.7749999999999999,85
3258,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.7749999999999999,86
2483,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.7749999999999999,87
2407,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.7749999999999999,88
2478,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.7749999999999999,89
2489,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.7749999999999999,90
2402,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.7749999999999999,91
3032,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.7749999999999999,92
2989,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.7749999999999999,93
2532,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.7749999999999999,94
3309,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.7749999999999999,95
2978,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.7749999999999999,96
2628,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.7749999999999999,97
2819,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.7749999999999999,98
2872,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.7749999999999999,99
2658,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.7749999999999999,100
2426,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.7749999999999999,101
3255,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.7749999999999999,102
2695,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.7749999999999999,103
3162,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.7749999999999999,104
2681,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.725,105
2854,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,106
2797,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.725,107
2752,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,108
2741,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,109
2605,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,110
2869,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,111
2656,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,112
2702,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,113
2930,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,114
2401,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.725,115
2883,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,116
2957,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,117
2446,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,118
2802,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.725,119
2541,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,120
3053,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,121
3095,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,122
3206,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,123
3120,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,124
2604,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,125
2584,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,126
2533,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.725,127
3119,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,128
2399,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,129
2633,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,130
2934,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,131
2419,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,132
2519,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,133
3015,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,134
3265,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,135
3241,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.725,136
3006,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,137
2534,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,138
2363,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,139
2492,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,140
2382,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.725,141
3073,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.725,142
3235,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,143
2783,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,144
3079,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,145
2643,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,146
3056,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.725,147
3223,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,148
2790,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,149
2962,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,150
2969,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,151
2345,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,152
3049,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,153
2527,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,154
2515,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,155
2564,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,156
2663,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.725,157
3307,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,158
3311,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,159
2348,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,160
2398,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,161
3137,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,162
2674,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,163
2721,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,164
2987,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,165
2940,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,166
3177,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,167
3231,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,168
2840,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,169
2933,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,170
3024,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,171
2384,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.725,172
2540,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.725,173
2709,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,174
2992,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,175
2593,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,176
2875,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,177
2439,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,178
2792,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,179
3325,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,180
2646,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.725,181
2456,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,182
2775,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.725,183
3140,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,184
3169,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,185
2821,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,186
3304,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,187
2447,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,188
2781,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.725,189
2851,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,190
2418,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,191
2565,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,192
3059,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.725,193
3287,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,194
3027,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,195
3300,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,196
2480,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,197
2878,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,198
2350,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,199
3035,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,200
3061,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,201
3103,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,202
3068,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,203
3334,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,204
3270,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,205
2393,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,206
3204,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,207
3205,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,208
2424,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,209
2590,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,210
2733,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,211
3066,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,212
2618,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,213
2964,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,214
3046,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,215
3194,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,216
2520,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,217
2995,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,218
2538,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,219
3269,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,220
2967,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,221
2824,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,222
2758,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,223
3240,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,224
2983,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,225
2950,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,226
2747,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,227
2545,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,228
3012,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,229
2856,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,230
3200,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,231
3163,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,232
2956,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,233
2531,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,234
2899,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,235
2575,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,236
3121,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,237
3216,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,238
2512,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.675,239
2542,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,240
3222,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,241
2785,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,242
2728,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,243
2364,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,244
2706,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,245
3327,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,246
3041,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,247
3078,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,248
3308,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,249
3090,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,250
2745,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,251
2410,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,252
3001,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,253
2466,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,254
2509,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,255
2551,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,256
2907,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,257
2438,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,258
2570,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,259
3134,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,260
3007,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,261
2808,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,262
2366,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,263
3098,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,264
2469,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,265
3238,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,266
2450,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,267
3237,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,268
2801,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,269
2735,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,270
2889,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,271
2608,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,272
3317,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,273
3082,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,274
2553,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,275
3291,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,276
2660,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,277
2375,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,278
2776,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,279
3201,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,280
3181,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,281
3149,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.675,282
2961,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.625,283
2938,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.625,284
2717,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.625,285
3250,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.6,286
2454,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.6,287
3147,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.6,288
2820,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.6,289
2404,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.6,290
2374,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.6,291
3338,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.6,292
2715,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.6,293
3125,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.6,294
2430,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.6,295
2657,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.6,296
2870,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,297
2963,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,298
2349,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,299
2391,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,300
2523,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,301
3139,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,302
2756,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,303
2385,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,304
2906,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,305
2414,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,306
2340,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,307
3036,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,308
3173,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.55,309
2444,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,310
2574,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,311
3128,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,312
3193,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,313
2866,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,314
3226,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,315
3248,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.55,316
2843,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,317
2704,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,318
2516,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.55,319
3183,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,320
2341,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,321
2379,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,322
3100,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,323
2677,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,324
2794,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,325
3236,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,326
2935,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,327
2421,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,328
2655,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,329
2769,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,330
2558,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,331
2679,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,332
3337,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,333
2588,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,334
2908,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,335
2586,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,336
2654,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,337
2457,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,338
2996,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,339
2834,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,340
3114,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,341
2425,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,342
2636,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,343
2918,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,344
2948,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,345
2734,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,346
2452,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,347
2750,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,348
2839,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,349
3301,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,350
2666,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,351
2495,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,352
2451,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,353
2701,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,1.0,0.55,354
2376,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,355
2619,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,356
2599,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,357
3009,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,358
2806,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,359
2886,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,360
3326,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,361
2887,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,362
2699,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,363
2585,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,364
2396,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,365
2611,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,366
2891,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,367
2474,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,368
2576,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,369
2910,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,370
3058,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,371
3261,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,372
2353,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,373
3318,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,374
2464,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,375
2943,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,376
3278,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,377
3271,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,378
2740,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,379
2629,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,380
2705,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,381
2486,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,382
2369,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,383
2863,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,384
3161,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,385
3067,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,386
3118,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,387
2991,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,388
2648,h-05-single-answer-4,gpt-4o-mini,lepto,rainfall,0.0,0.55,389
